source_name,local_path,bytes,sha256
image239.png,assets/second-edition-media/image239.png,14254,376ffa5b0011eefc28c8f86446c85e591b4267ccf0feca7cc3ef544eeca4a32e
image24.png,assets/second-edition-media/image24.png,23961,bd33f80eacb858ed9c70795a2397a80dd64eb32fd34205577e67f7e6a1f7d0e9
image240.png,assets/second-edition-media/image240.png,14173,4e5ab1105917680adc9538b677641748529e883e689ead3da2d4343cdf2bb578
image241.png,assets/second-edition-media/image241.png,139189,3cd22c5b30d43326dba46a469b270920c1fba085eeedf0a6b7397b2d5df45d89
image242.png,assets/second-edition-media/image242.png,154052,7150c3c3ff14ab82babad0513dda802ab563a1604d35f2b73c853c2b083b1549
image243.png,assets/second-edition-media/image243.png,11336,2d06d18d93a0d61e7df0cde0a34ab30df76fd2ec4ad5f4233021518db2248598
image244.png,assets/second-edition-media/image244.png,8052,965307dbacc74ddb90b65513efebcd1b0ff6a0a0c08d10fa73b81529d3bed678
image245.png,assets/second-edition-media/image245.png,6928,640e497b5cc71bf99989e3a78daeb72c8620d25e3df27b86aadc691113bbd7c6
image246.png,assets/second-edition-media/image246.png,6254,24449bb71ecfabc30af626d8fb75b0c9218ca43bfb5dd7d0ed9173714e0eba55
image247.png,assets/second-edition-media/image247.png,9050,dcdbd44cc14b529cc8d0bdbccdfb2a1edd8224badcca78dea30ebffa7e7a6a30
image248.png,assets/second-edition-media/image248.png,6276,b76c4a93fb847ce3a4e49ac04dc58ee15a8b87659e4886a92d859d0bcd30af1a
image249.png,assets/second-edition-media/image249.png,9254,4cd12505ae92aa12e3ab30dc05b7099905e095513ab976c0d6f481817198cec3
image25.png,assets/second-edition-media/image25.png,5762,2135187df25bb4c5438afd5a8c9a91163879cde3750eb5e164de679aff29f4fb
image250.png,assets/second-edition-media/image250.png,6799,f9d6f6ab075f820cace945de2beb8703c59e6009444ddb0c37adf5a4515849b9
image251.png,assets/second-edition-media/image251.png,2472,d09a32cd9b321d3cb15bd06a43b1404ead342ff141c02e86cea6a21cef235cfe
image252.png,assets/second-edition-media/image252.png,25363,89488935faa12e11d360d12e563de0d069b7ba2d0b2ffc240898e3e0be0c2925
image253.png,assets/second-edition-media/image253.png,8302,434dc9790436ae484c023496cbad3a1069cb166da6cfc0c1eb04dc309cc2a71f
image254.png,assets/second-edition-media/image254.png,28943,8e6a54ef33449ebbf209a8f49ae607489ac4657c13a36df1ad723f8ac2439ad7
image255.png,assets/second-edition-media/image255.png,59223,f447e4d27b1dcb4006795fad139f7d176a265d5667d0301372a29ae87c428667
image256.png,assets/second-edition-media/image256.png,36396,7066e31b6666889e03843a1a5c9266c4348681999a97b145f259017dbacfc1f9
image257.png,assets/second-edition-media/image257.png,40422,f085fd4d661e72d44514c94c7a7983192944b6c2f4da52ec34487cae213e0491
image258.png,assets/second-edition-media/image258.png,39957,3cd0e01c856eb3b5542c556ebd9ca442b9048015770e4e656775af5d8de0b515
image259.png,assets/second-edition-media/image259.png,39782,9e36feff9f216776964b7c1227a8c9ee726b5d27dc82d3ce811f129bd12e0482
image26.png,assets/second-edition-media/image26.png,14772,11360bdb0b49eacb224fee87a930b301ea0d6b70eb199162570a7c49b21fa7d3
image260.png,assets/second-edition-media/image260.png,59308,8c097a9e87b99666505fdb7b9444d5ad53006d17651b1c71b283c167ac991ac2
image261.png,assets/second-edition-media/image261.png,57631,4144ec99aa60308eb372bafb6fb117cd1ad812c8bb4c786ed478f3d32fc96c58
image262.png,assets/second-edition-media/image262.png,35366,8bd755fb3ee8be53ba8974d954410289ba1f86c0c32cdf992a5bb0d8b45a0c03
image263.png,assets/second-edition-media/image263.png,77626,75b161bab54d09f1376d0ddf6bb547a5880f5437082c90bb849b6f0369098274
image264.png,assets/second-edition-media/image264.png,57393,13c81a6b98349a0efd89991a6b6217dd665c6e32a31dfd948aa92fe580f1efbc
image265.png,assets/second-edition-media/image265.png,21027,aa3fa4fb7fee9aa3668a906ca429fb5631876ce0c217ce33d417c350cee7c942
image266.png,assets/second-edition-media/image266.png,32422,31c261d3e9f7bd60c2cc2c3c67716eda134555de19ca51661b4ba65bdf678c19
image267.png,assets/second-edition-media/image267.png,51759,e67ca7b7c8e74f8bfe6f7b2a2822b905140d0ff9ca8ae96fcd48c49dc4025a6d
image268.png,assets/second-edition-media/image268.png,95123,c117c130dee85e4d45717d3f7d3c1a315adc875a5266078d3258f809912e1cf8
image269.png,assets/second-edition-media/image269.png,15879,8e59849d841eb3d580bcfe927c66b8a09b6d2b2d622fd01c681f5c792433915c
image27.png,assets/second-edition-media/image27.png,23609,09dd241410389c125c82fba6ae3bb1ed3a19dda93b8f56fdbe8e9d06f6bb57bd
image270.png,assets/second-edition-media/image270.png,17087,a6b012aba736ee0527bcaabca6d85f3a64cdb99879795dd5df9c32fa86c34709
image271.png,assets/second-edition-media/image271.png,24065,05ecb23b9346d98557dffb5b4ec6f6b209621296f3896713f5cb9b5eeba8838b
image272.png,assets/second-edition-media/image272.png,3878,7fe97fe12507e2da0f7006b25400d7cb78f13cb466368f19bfb83dd6b668cfb3
image273.tmp,assets/second-edition-media/image273.tmp,9689,61a7df621ca4c4884a3821a08f1c9b91108f6300eb9db4095071403354d57ebb
image274.png,assets/second-edition-media/image274.png,7098,2552b1e237234043afdf95b3aa2a16f3f2a7c5b447489003ff6099bdc9a7c13f
image275.tmp,assets/second-edition-media/image275.tmp,5202,bdf1c00f94c4466d375eabc016414a9265e9f0f45507a69e09393b5823cadd37
image276.tmp,assets/second-edition-media/image276.tmp,4752,c81c61da797428015bf678019b0f774cf536df2b1c0a343af8a379f154d8fbe5
image277.png,assets/second-edition-media/image277.png,2338,189607733a084233b1193f43a0d8fc856cf9dfe4d7fdf063ac91db25b62b1e2a
image278.png,assets/second-edition-media/image278.png,3661,d08eac7e6d1f009ab79ef8d205648dd0e3b1e9f37467c17d5dbc05bf273ba895
image279.tmp,assets/second-edition-media/image279.tmp,6545,446778ee1b184de68c1069d3da1980efca867495552066cb2cd5f32810b551df
image28.png,assets/second-edition-media/image28.png,38545,74da265095aa85aa7b06c1d899f9e30788115bc39f3a55607e48e1daf756702f
image280.tmp,assets/second-edition-media/image280.tmp,4124,fe0a3ff7e67da75c2ebf276eb191441b3c5d1378c7bd3aafe5835c82be9a6234
image281.tmp,assets/second-edition-media/image281.tmp,26864,cf48e5d7ef86142b8cb74b736a26894a8a159d40f6a379d206a2d6fe3ef41b98
image282.tmp,assets/second-edition-media/image282.tmp,5423,cd4b16dd0001e04b98be747bcffe6b001fe63e89f50ec527696c32432b223136
image283.tmp,assets/second-edition-media/image283.tmp,7628,c2fab232ff67ac319a9669c6c6546d11e2a0f14e8225dd824b20eb8a01de0270
image284.tmp,assets/second-edition-media/image284.tmp,3444,1bb95025d78d0387baa981d9cc5f6823aca15d94d462c78505b434aa613a6de7
